Name,Year,Popularity,Name,Year,Popularity,diff
Brie,1980,1977,Brie,2009,8173,6196
Valorie,1980,2901,Valorie,2009,9112,6211
Percy,1980,1828,Percy,2009,8055,6227
Gaspar,1980,3409,Gaspar,2009,9640,6231
Shauna,1980,434,Shauna,2009,6714,6280
Janee,1980,2425,Janee,2009,8715,6290
Galen,1980,1708,Galen,2009,8000,6292
Patrice,1980,659,Patrice,2009,6978,6319
Stevan,1980,2879,Stevan,2009,9227,6348
Maricella,1980,2715,Maricella,2009,9064,6349
Liset,1980,3096,Liset,2009,9447,6351
Seneca,1980,1571,Seneca,2009,7936,6365
Santa,1980,3154,Santa,2009,9519,6365
Pasquale,1980,2434,Pasquale,2009,8810,6376
Horace,1980,1746,Horace,2009,8131,6385
Charmaine,1980,1226,Charmaine,2009,7622,6396
Jaclynn,1980,2986,Jaclynn,2009,9394,6408
Latoya,1980,242,Latoya,2009,6683,6441
Cristine,1980,2892,Cristine,2009,9350,6458
Tabatha,1980,629,Tabatha,2009,7118,6489
Donta,1980,2060,Donta,2009,8596,6536
Scotty,1980,848,Scotty,2009,7395,6547
Dolly,1980,2807,Dolly,2009,9358,6551
Wilfred,1980,2257,Wilfred,2009,8824,6567
Candida,1980,2369,Candida,2009,8957,6588
Carisa,1980,2347,Carisa,2009,8959,6612
Ryanne,1980,2898,Ryanne,2009,9514,6616
Jess,1980,1111,Jess,2009,7728,6617
Russel,1980,2138,Russel,2009,8815,6677
Joni,1980,598,Joni,2009,7288,6690
Anjelica,1980,2622,Anjelica,2009,9315,6693
Myrna,1980,1748,Myrna,2009,8453,6705
Kay,1980,1717,Kay,2009,8430,6713
Garland,1980,2114,Garland,2009,8850,6736
Teresita,1980,2808,Teresita,2009,9545,6737
Woodrow,1980,2478,Woodrow,2009,9238,6760
Leslee,1980,2271,Leslee,2009,9047,6776
Boyd,1980,3035,Boyd,2009,9819,6784
Barton,1980,2360,Barton,2009,9149,6789
Donny,1980,1196,Donny,2009,7992,6796
Chastity,1980,1015,Chastity,2009,7832,6817
Nena,1980,2262,Nena,2009,9082,6820
Kasie,1980,2185,Kasie,2009,9023,6838
Jami,1980,516,Jami,2009,7361,6845
Evelia,1980,2487,Evelia,2009,9374,6887
Tiffanie,1980,802,Tiffanie,2009,7699,6897
Dannielle,1980,2421,Dannielle,2009,9353,6932
Deirdre,1980,1239,Deirdre,2009,8177,6938
Katina,1980,1299,Katina,2009,8247,6948
Nydia,1980,2106,Nydia,2009,9084,6978
Tad,1980,2736,Tad,2009,9739,7003
Teodoro,1980,2727,Teodoro,2009,9744,7017
Corrie,1980,1353,Corrie,2009,8391,7038
Jeannie,1980,799,Jeannie,2009,7873,7074
Darrick,1980,1404,Darrick,2009,8487,7083
Eldon,1980,2854,Eldon,2009,9966,7112
Rodriquez,1980,2754,Rodriquez,2009,9884,7130
Roscoe,1980,2591,Roscoe,2009,9722,7131
Lynsey,1980,2303,Lynsey,2009,9453,7150
Mandi,1980,734,Mandi,2009,7903,7169
Holli,1980,1236,Holli,2009,8409,7173
Ashli,1980,2668,Ashli,2009,9851,7183
Shanna,1980,346,Shanna,2009,7532,7186
Danial,1980,1949,Danial,2009,9163,7214
Noreen,1980,2234,Noreen,2009,9498,7264
Garry,1980,1033,Garry,2009,8339,7306
Polly,1980,2148,Polly,2009,9504,7356
Vicki,1980,913,Vicki,2009,8272,7359
Demetrios,1980,2580,Demetrios,2009,9942,7362
Long,1980,2307,Long,2009,9689,7382
Sedrick,1980,1770,Sedrick,2009,9224,7454
Reena,1980,2040,Reena,2009,9507,7467
Lowell,1980,2222,Lowell,2009,9690,7468
Sue,1980,981,Sue,2009,8468,7487
Akilah,1980,2278,Akilah,2009,9766,7488
Margie,1980,1533,Margie,2009,9061,7528
Patty,1980,1964,Patty,2009,9502,7538
Jesica,1980,1801,Jesica,2009,9410,7609
Torey,1980,2226,Torey,2009,9840,7614
Lupe,1980,1772,Lupe,2009,9452,7680
Leighann,1980,2167,Leighann,2009,9863,7696
Tasha,1980,250,Tasha,2009,7949,7699
Jeri,1980,1312,Jeri,2009,9011,7699
Lora,1980,743,Lora,2009,8444,7701
Brandie,1980,572,Brandie,2009,8382,7810
Rudolph,1980,1394,Rudolph,2009,9219,7825
Jeramy,1980,1355,Jeramy,2009,9183,7828
Bryon,1980,1007,Bryon,2009,8846,7839
Cari,1980,1108,Cari,2009,8958,7850
Cary,1980,1305,Cary,2009,9156,7851
Charissa,1980,1434,Charissa,2009,9346,7912
Cliff,1980,1870,Cliff,2009,9821,7951
Tramaine,1980,1883,Tramaine,2009,9841,7958
Nicholaus,1980,1743,Nicholaus,2009,9704,7961
Casie,1980,1360,Casie,2009,9344,7984
Quiana,1980,1073,Quiana,2009,9089,8016
Timmy,1980,1200,Timmy,2009,9230,8030
Jeannine,1980,1368,Jeannine,2009,9406,8038
Jo,1980,951,Jo,2009,9015,8064
Tarah,1980,1661,Tarah,2009,9812,8151
Kerri,1980,444,Kerri,2009,8723,8279
Cherie,1980,808,Cherie,2009,9347,8539
Tonia,1980,879,Tonia,2009,9548,8669
Rusty,1980,761,Rusty,2009,9724,8963
